label,Slice,SumSize
1,"[2376299, 338746, 906920, 2, 1299886, 102970, 18, 0, 0, 76846, 0, 0, 0, 32983, 0, 0, 0, 41674, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.34288133 0.46059599 0.4756568  0.51544021 0.68454859
 0.6845488  0.68455902 0.87186666 0.92833382 0.94503044 0.94693294
 0.94887013 0.95080732 0.95274451 0.9546817  0.95661889 0.95789947
 0.95870702 0.95951456 0.96032211 0.96112966 0.9619372  0.96274475
 0.96283785 0.96283785 0.96283785 0.96283785 0.96283785 0.96650042
 0.96993175 0.97223146 0.97453118 0.9768309  0.97913061 0.98143033
 0.98373005 0.98593116 0.98822716 0.99052316 0.99281916 0.99511516
 0.99741116 0.99970716 0.99999742 0.99999786 0.9999983  0.99999874
 0.99999919 0.99999963 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2484276, 299467, 581145, 2, 1051313, 102988, 0, 0, 0, 108343, 0, 0, 0, 109009, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23383115 0.44018318 0.45310639 0.58916304 0.66212717
 0.66212739 0.78516623 0.82538807 0.90406701 0.92112817 0.92380145
 0.92647473 0.92914802 0.9318213  0.93449458 0.93716786 0.93976022
 0.94240001 0.94503979 0.94767957 0.95031936 0.95295914 0.95559892
 0.95561062 0.95561062 0.95561062 0.95561062 0.95817868 0.96508828
 0.97069436 0.97293367 0.97517298 0.97741229 0.9796516  0.98189091
 0.98413021 0.98630976 0.98857415 0.99083853 0.99310292 0.99536731
 0.9976317  0.99989608 0.99999751 0.99999795 0.99999838 0.99999882
 0.99999925 0.99999969 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2649163, 129804, 432510, 462609, 800659, 456544, 88680, 0, 0, 0, 108343, 0, 0, 0, 109009, 0, 0, 0, 90126, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29148907 0.44012936 0.45606428 0.48328085 0.59110966
 0.66390892 0.66390913 0.75907976 0.90601653 0.90995772 0.92175867
 0.92439538 0.9270321  0.92966882 0.93230554 0.93494225 0.93757897
 0.94011122 0.94276548 0.94541975 0.94807401 0.95072828 0.95338255
 0.95529209 0.95529209 0.95529209 0.95529209 0.95529209 0.95978979
 0.96704413 0.97094963 0.9732492  0.97554877 0.97784834 0.98014791
 0.98244749 0.98474706 0.98691929 0.98920179 0.99148429 0.99376679
 0.99604929 0.99833178 0.9999972  0.99999764 0.99999808 0.99999851
 0.99999895 0.99999938 0.99999982 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2088938, 588852, 912451, 66, 1456075, 102988, 0, 0, 0, 89493, 0, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29871175 0.45413133 0.49309964 0.53763306 0.66795678
 0.66795698 0.79082584 0.91501384 0.91501384 0.93313739 0.93535645
 0.93757551 0.93979457 0.94201363 0.9442327  0.94645176 0.94663964
 0.94663964 0.94663964 0.94663964 0.94663964 0.94663964 0.9547589
 0.95699873 0.95923856 0.96147839 0.96371822 0.96595806 0.96819789
 0.97021496 0.97256154 0.97490812 0.9772547  0.97960128 0.98194786
 0.98429444 0.98652673 0.98885942 0.9911921  0.99352478 0.99585746
 0.99819014 0.99999704 0.99999704 0.99999704 0.99999704 0.99999704
 0.99999704 0.99999707 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2612577, 239254, 1041704, 2, 1325462, 92394, 0, 0, 0, 89493, 0, 0, 0, 49799, 0, 0, 0, 41674, 0, 0, 0, 100581, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.3316157  0.45051196 0.46341216 0.59564965 0.67189138
 0.67189158 0.71919094 0.88889141 0.922138   0.93805542 0.94030767
 0.94255991 0.94481215 0.94706439 0.94931664 0.95156888 0.95312657
 0.95438186 0.95563715 0.95689244 0.95814773 0.95940302 0.96065831
 0.96069687 0.96069687 0.96069687 0.96069687 0.961698   0.96517014
 0.96825476 0.97077721 0.97329965 0.9758221  0.97834454 0.98086699
 0.98338944 0.98553596 0.9879277  0.99031943 0.99271117 0.99510291
 0.99749464 0.99988638 0.99999742 0.99999787 0.99999832 0.99999877
 0.99999922 0.99999967 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2326689, 100636, 429666, 647424, 1345982, 104274, 0, 92394, 0, 0, 0, 89493, 0, 0, 0, 32983, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 84085, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.31271091 0.45251658 0.466053   0.4670706  0.53731832
 0.57928625 0.66696195 0.86396008 0.91881408 0.91881408 0.92245141
 0.9291254  0.93473881 0.93702278 0.93930674 0.94159071 0.94387468
 0.94615865 0.94844261 0.94976924 0.95060204 0.95143485 0.95226765
 0.95310045 0.95393325 0.95476606 0.95480377 0.95480377 0.95484515
 0.95898356 0.96312197 0.96726038 0.97076418 0.97313259 0.97550099
 0.9778694  0.9802378  0.98260621 0.98497462 0.98711643 0.98924612
 0.99137581 0.99350551 0.9956352  0.99776489 0.99989458 0.9999974
 0.99999785 0.9999983  0.99999875 0.9999992  0.99999966 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2085793, 599728, 21599, 531735, 408110, 431270, 749691, 102988, 0, 0, 0, 89493, 0, 0, 0, 32983, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.0871725  0.44916601 0.46634401 0.468025   0.47017779
 0.50983624 0.59803581 0.67312486 0.67312505 0.77831009 0.9243363
 0.92820951 0.94172635 0.94397876 0.94623117 0.94848358 0.95073599
 0.9529884  0.95524081 0.95681271 0.95764801 0.95848332 0.95931862
 0.96015392 0.96098922 0.96182453 0.96200434 0.96200434 0.96200434
 0.96200434 0.96390604 0.96660349 0.96914808 0.97146268 0.97377728
 0.97609188 0.97840648 0.98072108 0.98303569 0.98529088 0.9876503
 0.99000972 0.99236913 0.99472855 0.99708797 0.99944739 0.99999732
 0.99999776 0.99999821 0.99999866 0.9999991  0.99999955 0.99999999
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2313934, 511751, 0, 0, 610887, 907356, 665969, 0, 98469, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 84085, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23008158 0.45042949 0.4641367  0.4641383  0.46413991
 0.46414151 0.46414312 0.54708204 0.66757075 0.76267609 0.90900746
 0.90900746 0.90900746 0.91860966 0.92576677 0.92793764 0.93010851
 0.93227937 0.93445024 0.93662111 0.93879197 0.9411133  0.94377106
 0.94642882 0.94908658 0.95174433 0.95440209 0.95668179 0.95668179
 0.95668179 0.95668179 0.95806468 0.96338349 0.96870229 0.97243933
 0.97471504 0.97699074 0.97926645 0.98154215 0.98381786 0.98609357
 0.98808064 0.99011773 0.99215482 0.99419191 0.996229   0.99826609
 0.99999716 0.99999759 0.99999803 0.99999846 0.99999889 0.99999933
 0.99999976 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2315568, 632379, 1061896, 70235, 1256958, 99270, 0, 0, 0, 89493, 0, 0, 0, 47098, 0, 0, 0, 41674, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29484275 0.46106129 0.48905268 0.50537623 0.68592309
 0.68592642 0.83468724 0.92580329 0.92650059 0.94180769 0.94398702
 0.94616636 0.94834569 0.95052502 0.95270436 0.95488369 0.95591812
 0.95591812 0.95591812 0.95591812 0.95591812 0.95919184 0.96289795
 0.96420455 0.96521659 0.96622862 0.96724066 0.96825269 0.96926473
 0.97039646 0.97265257 0.97490868 0.97716479 0.9794209  0.98167701
 0.98393312 0.98606108 0.98832664 0.99059219 0.99285775 0.99512331
 0.99738887 0.99965442 0.99999713 0.99999713 0.99999713 0.99999713
 0.99999713 0.9999986  1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2655624, 100550, 0, 328925, 969114, 2, 1452894, 92394, 0, 0, 0, 108343, 0, 0, 0, 49799, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29287197 0.43984773 0.45373143 0.4549109  0.45609038
 0.46001051 0.59835576 0.67241772 0.67241793 0.67242793 0.84920257
 0.91505464 0.92996344 0.93258022 0.93521408 0.93784793 0.94048179
 0.94311564 0.94574949 0.94783149 0.94904615 0.95026082 0.95147548
 0.95269015 0.95390481 0.95511947 0.95548273 0.95548273 0.95548273
 0.95548273 0.95682886 0.96350387 0.97002372 0.97207733 0.97433564
 0.97659395 0.97885226 0.98111057 0.98336888 0.98557122 0.98785756
 0.99014389 0.99243023 0.99471656 0.9970029  0.99928924 0.99999739
 0.99999782 0.99999826 0.99999869 0.99999913 0.99999956 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1868340, 321605, 451, 0, 70594, 1031262, 1298189, 113279, 0, 89493, 0, 0, 0, 49799, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.2401597  0.45044095 0.48538553 0.49599081 0.49634067
 0.49669052 0.49704038 0.50831345 0.6894984  0.69918471 0.78600019
 0.93804736 0.94101973 0.94556186 0.95071361 0.95549157 0.95669767
 0.95790376 0.95910985 0.96031594 0.96152203 0.96272812 0.9638315
 0.9648372  0.96584291 0.96684861 0.96785432 0.96886002 0.96986572
 0.97012507 0.97012507 0.97130777 0.97476933 0.97823089 0.98169244
 0.98499216 0.98726922 0.98954628 0.99182335 0.99410041 0.99637747
 0.99865454 0.99999727 0.9999977  0.99999814 0.99999857 0.99999901
 0.99999944 0.99999988 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2455859, 341505, 839637, 441135, 856509, 88680, 0, 0, 0, 108343, 0, 0, 0, 47098, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 84085, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23494461 0.46042125 0.49056678 0.50895867 0.68207478
 0.68211447 0.80697998 0.92358386 0.92895995 0.93325468 0.93325468
 0.93325468 0.93325468 0.93524103 0.94135288 0.94746473 0.95081973
 0.95193449 0.95304924 0.954164   0.95527876 0.95639352 0.95750828
 0.95943244 0.96161447 0.9637965  0.96597853 0.96816056 0.97034259
 0.97206558 0.97206558 0.97206558 0.97478924 0.97825152 0.9817138
 0.98517608 0.98776372 0.98975676 0.9917498  0.99374284 0.99573588
 0.99772893 0.99972197 0.99999751 0.99999794 0.99999836 0.99999879
 0.99999922 0.99999964 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2453854, 236775, 1056676, 365493, 739199, 99270, 0, 0, 0, 108343, 0, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29270381 0.44012928 0.48328848 0.5775422  0.66827464
 0.66827485 0.7945313  0.91360673 0.91966123 0.93096797 0.9336504
 0.93633283 0.93901526 0.9416977  0.94438013 0.94706256 0.94729796
 0.94729796 0.94729796 0.94729796 0.94729796 0.94971185 0.95522411
 0.95745942 0.95969473 0.96193003 0.96416534 0.96640065 0.96863595
 0.97081535 0.97310676 0.97539817 0.97768959 0.979981   0.98227241
 0.98456383 0.98676904 0.98906773 0.99136642 0.9936651  0.99596379
 0.99826248 0.99999708 0.99999708 0.99999708 0.99999708 0.99999708
 0.99999708 0.99999837 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2276429, 446954, 0, 21599, 785995, 393886, 906613, 491106, 98469, 0, 0, 0, 108343, 0, 0, 0, 32983, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.26582619 0.44127178 0.45520341 0.45610135 0.45699929
 0.45789723 0.46062939 0.57219546 0.66818538 0.66818557 0.66858515
 0.85939076 0.9156052  0.92330775 0.93283786 0.93551925 0.93820064
 0.94088203 0.94356342 0.94624481 0.9489262  0.95007531 0.95089006
 0.95170482 0.95251958 0.95333433 0.95414909 0.95485001 0.95485001
 0.95485001 0.95485001 0.95485001 0.96057407 0.96646504 0.97056511
 0.9728359  0.9751067  0.97737749 0.97964829 0.98191909 0.98418988
 0.98641214 0.98872922 0.99104631 0.99336339 0.99568047 0.99799756
 0.9999971  0.99999754 0.99999798 0.99999842 0.99999887 0.99999931
 0.99999975 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
